"user_id","transactions_count","distinct_servers_count","transactions_size_mean","transactions_geodesic_distance_mean","transactions_iat_mean"
41036,13,3,1825136,6877,123924
41037,12,2,130424,5158,23080
41052,1,1,1053225,0,2419200
41058,1,1,1660610,0,2419200
41060,6,3,270530,6877,14797
41070,8,7,171,9579,122140
41077,6,1,13722,6877,248920
41081,3,2,49175,2292,521308
41085,4,1,1027669,0,47197
41092,3,1,26239,6877,446955
41099,4,1,40674,6877,134951
41100,3,1,1655,0,345600
41104,28,10,772,6877,46258
41126,8,2,2273645,6877,185853
41127,8,2,163675,860,117355
41132,1,1,1072,0,2419200
41136,7,1,13338,6877,112146
41143,6,1,5693008,6877,308540
41168,1,1,953287,0,2419200
41191,2,2,12267,3439,22909
41194,1289,1029,1302,8531,628
41195,352,1,22421,0,3405
41200,21,1,1163612,0,98913
41206,6,1,303,0,185664
41208,1,1,2089,0,2419200
41230,8,1,110470,6877,165796
41233,1,1,19274,0,2419200
41237,5,1,1193819,0,314296
41238,1,1,2109,0,2419200
41258,1,1,735720,0,2419200
41281,662,521,910,8292,2962
41287,1,1,42853,0,2419200
41301,6,2,334024,2292,359083
41302,15,2,243292,0,132754
41313,11,6,255,6877,39768
41319,11,1,25011,0,46917
41339,1,1,3048,0,2419200
41340,838,45,201,6877,937
41351,77,73,1640,9507,12
41398,10,3,21828,6877,201544
41406,1,1,1000,0,2419200
41419,2,1,633442,6877,1062602
41420,1,1,5545,6877,2419200
41422,1,1,741,0,2419200
41428,2,1,2778,0,606090
41466,2,1,2854,6877,193
41468,3,1,376217,0,117877
41495,22,16,320,6877,27216
41496,5,1,3778675,6877,144876
41510,1,1,3168,6877,2419200
41511,32,1,366,6877,71211
41513,26,24,793,8475,2536
41514,1,1,1149,6877,2419200
41521,45,1,256830,0,43978
41528,13,1,105263,6877,111783
41556,2,1,366,0,45141
41566,3,2,23031,2292,122467
41573,1,1,2335,0,2419200
41579,8,3,1052199,1719,222693
41604,10,2,2492874,688,190055
41611,3,1,192468,6877,208409
41616,1,1,3581,6877,2419200
41624,1,1,6219,0,2419200
41631,14,1,1732390,6877,142339
41633,1,1,1346609,6877,2419200
41635,9,2,30909,764,230937
41636,1,1,605123,0,2419200
41637,25,1,92181,0,83909
41644,30,1,516,0,1470
41650,8,1,6382,0,148542
41652,2,2,130045,6877,85736
41684,419,357,1859,8564,1197
41690,9,3,5685,764,124752
41699,6,1,18871,0,59577
41701,1,1,606,17003,2419200
41707,1,1,15939,6877,2419200
41720,1,1,3114,6877,2419200
41726,4,1,205006,0,89413
41732,10,9,169,8318,144525
41734,6,1,776483,0,239487
41735,48,14,429,143,613
41736,8,3,70620388,2579,270505
41760,2,1,4070107,6877,102858
41765,1,1,359316,0,2419200
41774,3,1,2052,6877,84
41777,3,1,119224,0,620930
41789,1,1,38196,0,2419200
41807,1,1,24582,0,2419200
41821,2,1,1056351,0,571392
41826,2,2,737,0,512
41835,2,2,3232857,0,776895
41844,1,1,11020,0,2419200
41851,7,1,101686,6877,267749
41858,413,313,2064,9284,16
41881,2,1,33638,0,90284
41886,1,1,2169,0,2419200
41898,12,2,87179,0,180710
41899,1,1,19439,0,2419200
41910,6,2,384723,2292,155707
41911,1,1,136260,6877,2419200
41914,2,1,7576,6877,598175
41943,1,1,866906,0,2419200
41946,3,1,5476,0,89761
41963,2,1,6462,0,457752
41994,1,1,4173883,6877,2419200
41997,9,2,312900,0,99679
42003,16,1,1144279,6877,82825
42016,1,1,23040,0,2419200
42023,1,1,213446,0,2419200
42027,15,9,1747,10885,327
42043,1,1,1921,0,2419200
42064,29,15,169,8864,47446
42068,1,1,71445,6877,2419200
42118,2,1,814,6877,0
42119,17,4,492517,6472,122356
42131,10,1,7542526,0,150873
42139,77,1,409,0,26055
42140,1,1,92232,6877,2419200
42158,5,1,1960412,6877,150622
42163,3,1,2431753,0,244917
42184,7,1,335,6877,200703
42193,7,1,1575549,0,245337
42202,35,7,410826,4126,59661
42203,1,1,2230480,6877,2419200
42205,6,1,37820,0,360967
42236,2,1,2089,0,31
42239,2,1,229,6877,3151
42259,1,1,1474894,0,2419200
42260,208,165,950,8759,9039
42266,1,1,22274,6877,2419200
42268,1,1,2268,0,2419200
42283,5,1,7860516,0,177889
42299,3,1,290487,0,320228
42351,1,1,1572,6877,2419200
42365,1,1,109933,0,2419200
42369,3,1,3805,0,494835
42372,1008,564,1865,11822,2439
42373,1,1,39826,0,2419200
42375,13,1,268733,6877,114138
42389,13,3,9813,4761,187010
42396,2,1,8663,8531,164920
42402,1,1,3266,6877,2419200
42407,3,2,1625,6877,278015
42414,1,1,1008045,6877,2419200
42420,1,1,316259,6877,2419200
42427,1,1,6989862,0,2419200
42428,25,6,139143,6877,94234
42429,2,1,4707,6877,769497
42435,2,2,3358,0,436728
42441,1,1,6071,0,2419200
42442,8,2,14828,0,78375
42451,3,1,12266,6877,288700
42458,3,1,432,0,5
42460,186,1,2045,6877,832
42480,3,1,6009,6877,606733
42488,138,2,356,6379,11215
42491,1,1,6485,6877,2419200
42506,3,1,4637,6877,289490
42515,5,1,181802,0,243152
42519,64,51,549,9897,436
42526,36,12,387,6877,278
42528,3,3,29915,0,26925
42532,1,1,45219,6877,2419200
42540,1,1,41497,0,2419200
42548,1,1,3501785,0,2419200
42553,4,1,2535025,0,43721
42559,49,10,202,9375,10186
42562,2,1,89079,6877,170354
42563,1,1,1857005,6877,2419200
42574,9,1,1956425,0,245317
42575,12,1,8839243,6877,187244
42576,1,1,979037,0,2419200
42583,2,1,29549,6877,4595
42585,13,2,169672,0,166465
42600,4,2,1836,0,237436
42603,4,2,3785906,0,498869
42607,1,1,102686,6877,2419200
42609,2,1,2880,0,301827
42613,796,552,604,8104,115
42634,1,1,28673,0,2419200
42640,58,1,178007,0,25781
42641,8,3,348643,0,86426
42654,1,1,614,6877,2419200
42683,1,1,1187,0,2419200
42684,1,1,93607,0,2419200
42711,3,1,2751,0,84336
42715,17,3,469215,6877,127714
42716,2,1,622246,6877,188800
42722,136,23,5213,6901,365
42725,8,2,168,7768,221165
42736,1,1,801,0,2419200
42742,1,1,293198,0,2419200
42749,10,1,247194,6877,217217
42755,612,19,489,6866,2398
42759,28,3,313508,1719,74231
42767,28,27,438,7256,30896
42769,8,8,492478,5158,903
42778,3,1,23108,6877,133198
42780,2,1,49084,0,945122
42784,1,1,3032,6877,2419200
42811,5,1,4607,0,314767
42812,1,1,15248,6877,2419200
42813,5,2,313156,0,174648
42822,5,2,1470613,6877,329310
42845,4,1,7435,0,49335
42848,1,1,1772,6877,2419200
42851,4,1,26874,6877,113981
42861,246,171,808,8598,9781
42866,1,1,1314,0,2419200
42871,30,15,654,7003,59593
42892,90,49,3259,7148,7
42903,18,8,361676,7336,131889
42936,4,2,571,0,608
42939,3,1,152079,0,606318
42954,8,2,20584,0,162950
42975,79,1,323,6877,14673
42987,1,1,3093,0,2419200
42994,2,2,23335,3439,226745
43003,8,1,109938,0,246679
43016,1,1,4774,0,2419200
43019,3,1,67196972,6877,14218
43020,1,1,15729,6877,2419200
43033,1,1,2687,6877,2419200
43036,5,1,193554,0,213007
43046,2,1,5237,6877,42642
43082,1,1,32331,6877,2419200
43091,2,1,2791585,0,305
43105,1,1,10938,0,2419200
43106,326,209,986,7817,69
43111,1,1,1656,6877,2419200
43112,1,1,22542,6877,2419200
43116,60,2,438,802,21365
43133,5,1,47440,6877,165334
43154,1,1,23578,6877,2419200
43155,6,2,1728572,6877,187167
43159,3,1,4785996,6877,230945
43165,9,2,97929,0,230142
43175,4,1,26125,6877,505472
43188,1,1,3541,6877,2419200
43196,1,1,44780,6877,2419200
43217,1,1,4923,6877,2419200
43231,2,1,27557,0,372976
43234,147,52,505,7131,1304
43239,3,2,2421874,2292,177009
43242,1,1,3897125,0,2419200
43243,1,1,540471,0,2419200
43251,519,61,558,6932,3310
43264,68,1,957,0,33564
43268,3,2,69923,0,664728
43269,1,1,2098,6877,2419200
43273,2,1,22332,6877,322304
43303,44,2,206999,1563,44902
43308,10,1,62193,6877,111693
43313,3,1,666576,0,51382
43314,1,1,168,6877,2419200
43319,27,15,169,10079,77786
43341,4,1,354438,0,387428
43352,213,28,350,6877,10998
43359,29,1,3863,6877,277
43366,1,1,3300,0,2419200
43371,4,2,16581,6877,395370
43375,1,1,468,6877,2419200
43384,12,2,30526,2865,89692
43387,6,3,518,6877,14267
43408,1,1,485262,6877,2419200
43409,13,1,24372,0,160556
43421,1,1,1628,6877,2419200
43449,1,1,3305828,0,2419200
43454,11,2,2898,4376,128610
43456,66,26,521,6969,36463
43470,1,1,85955,6877,2419200
43479,15,1,124798,0,116589
43482,313,12,447,6877,2768
43510,83,76,2699,13415,479
43544,8,1,218314,6877,142243
43549,3,1,876600,6877,262168
43558,70,56,14259,8926,4728
43562,1,1,1047890,0,2419200
43570,10,2,759567,2751,209145
43571,3,1,49980,6877,118261
43573,1,1,3218,6877,2419200
43581,3,2,1593508,0,56426
43585,348,239,862,7873,9
43593,3,1,39147,6877,541474
43596,9,1,166664,0,220951
43602,1,1,1183,6877,2419200
43617,14,3,1678780,6877,117167
43618,8,2,574556,0,248279
43632,2,1,99683,6877,105457
43635,1,1,279560,6877,2419200
43655,3,1,1844668,0,64580
43663,21,4,340351,6877,103027
43665,1,1,113434,6877,2419200
43667,1,1,14312,0,2419200
43670,3,1,1006128,0,51507
43677,17,1,6410,6877,140817
43678,4,1,19530,6877,478304
43689,1,1,3017,0,2419200
43696,1,1,800595,6877,2419200
43703,2,1,4734323,0,0
43706,2,2,1158,6877,453945
43720,3,2,125930,4585,192606
43732,4,1,1795602,0,171948
43739,1,1,3309,0,2419200
43742,1,1,2169091,0,2419200
43743,1,1,2044,0,2419200
43751,1,1,41889,6877,2419200
43764,2,1,12349,6877,176118
43778,2,1,141691,6877,92
43779,14,3,29105204,6877,23863
43783,4,1,113359,0,361523
43795,8,2,747,1719,107935
43796,13,1,751045,6877,165558
43801,6,3,48734,1146,342363
43820,16,3,19790,6877,113999
43834,3,1,1356764,6877,404277
43844,1,1,56749,6877,2419200
43846,83,37,1359,6953,29287
43851,1,1,16283,0,2419200
43859,4,3,1176,6877,323759
43862,2,2,554993,6877,143983
43869,1,1,974,0,2419200
43870,3,1,61125,6877,32677
43882,16,1,289,0,128550
43895,5,2,1179572,6877,88179
43909,2,1,26730,6877,163160
43912,1,1,168141,0,2419200
43922,1,1,44083,6877,2419200
43923,1,1,2724,0,2419200
43924,72,2,541,6877,25166
43932,2,1,263733,0,119001
43934,6,1,120059,0,287402
43943,5,1,591444,6877,283805
43960,33,30,5417,13329,9631
43964,4,1,1864353,0,537915
43969,3,2,152805,2292,367347
43973,43,1,1731513,6877,55522
43974,6,1,431,0,671
43994,1,1,6128,6877,2419200
44004,7,2,3107054,6877,245902
44013,4,1,65627,9002,524467
44014,1,1,10020,6877,2419200
44021,15,1,48776,6877,115056
44030,933,705,476,8335,20
44038,3,1,145608,0,61320
44039,2,1,392,6877,0
44048,1,1,4026,6877,2419200
44053,3,3,8904,6877,462001
44058,2,1,1680834,6877,140719
44059,911,563,520,8473,2555
44060,39,1,356,6877,4487
44064,7,1,5778,6877,176811
44072,4,3,377,4303,2393
44078,10,2,1926598,0,37097
44081,2,1,412,6877,259
44092,1,1,1715,6877,2419200
44099,3,1,1442,6877,177344
44110,1,1,714,6877,2419200
44124,1,1,3942,6877,2419200
44151,16,2,192582,0,130184
44159,24,11,27960,6877,33302
44160,3,2,811942,0,459650
44170,1,1,576,0,2419200
44184,4,2,2053970,6877,602969
44194,7,2,875869,6877,180745
44203,2,1,18053,6877,917684
44211,1,1,3250,6877,2419200
44212,11,1,59376,6877,158646
44214,5,1,795318,6877,170442
44241,1,1,35980,6877,2419200
44274,1,1,353,6877,2419200
44275,13,1,385688,0,174116
44281,16,3,619,2149,73838
44300,57,49,375,8869,10091
44314,1,1,1913,0,2419200
44345,2,1,840903,0,496328
44349,5,2,490676,4126,152644
44350,11,2,1717,6877,86096
44360,1,1,7514,6877,2419200
44362,2,1,15680510,6877,162405
44390,8,1,369503,6877,126983
44406,3,1,1617525,6877,22079
44415,1,1,51941,6877,2419200
44428,1,1,2078,6877,2419200
44437,8,1,145441,6877,207711
44447,1,1,12213,6877,2419200
44453,1,1,31396,0,2419200
44486,1,1,8700,6877,2419200
44497,2,2,875,8502,295798
44505,3,1,4083864,0,88507
44507,1,1,9102,0,2419200
44516,7,2,41035,0,123293
44523,447,123,614,7628,27
44524,5,3,158415,6877,367137
44525,1,1,1917,0,2419200
44526,2,1,229381,0,115035
44528,2,1,97541,6877,464734
44533,15,1,68253,0,144267
44544,3,1,15856,0,602445
44562,1,1,3342,0,2419200
44567,20,1,193924,6877,112509
44568,1,1,2114,6877,2419200
44586,2,2,34498,0,379867
44592,1,1,266602,6877,2419200
44602,27,4,2414,7339,88817
44640,34,20,576,6877,563
44645,2,2,1610,6877,761283
44661,1,1,4440578,0,2419200
44679,2,1,24456,6877,1194
44686,2,1,215410,8531,421
44692,1,1,823599,0,2419200
44723,55,1,471,0,11134
44738,3,2,138039,6877,411345
44777,6,3,101357,0,58672
44778,3,1,308036,0,162451
44794,6,1,112862,0,29009
44801,1,1,131697,6877,2419200
44824,1,1,823967,0,2419200
44834,1,1,2992,6877,2419200
44841,2,1,32803640,0,326528
44852,3,1,24094,0,213644
44865,5,1,2068,6877,121192
44886,46,1,512,0,24373
44888,29,1,1257561,6877,72636
44897,6,1,118093,6877,58782
44912,8,1,4136321,6877,89226
44934,3,2,12941,7980,503680
44939,5,2,32028,6877,371170
44943,1,1,136687,0,2419200
44953,1,1,11697,6877,2419200
44964,1,1,5866,0,2419200
44971,4,1,288836,6877,237061
44978,5,3,671120,1375,363458
44982,2,1,2919452,6877,113060
44985,5,2,268501,0,265055
44995,3,2,84344,6877,627827
45001,1,1,381860,0,2419200
45015,4,3,19980,3626,191914
45021,4,1,10958,0,302745
45027,1,1,4927,0,2419200
45053,2,1,77990,6877,129863
45056,3,1,2700954,6877,438156
45057,44,36,815,7842,13
45058,22,1,116061,0,77982
45068,6,3,2413988,6877,200519
45078,16,1,102608,0,129421
45084,1,1,5957,6877,2419200
45090,9,1,67602,0,97625
45099,24,9,400,6877,14347
45109,4,1,121257,6877,380145
45114,13,1,894227,6877,157215
45121,8,1,1494,0,245232
45131,3,2,2009975,0,431224
45148,1,1,815,6877,2419200
45152,1,1,35341,6877,2419200
45163,6,3,124518,6877,86904
45169,255,181,479,8197,5309
45170,13,3,1013386,5819,149665
45173,1,1,3000,0,2419200
45180,1,1,219819,0,2419200
45183,4,1,534577,0,146242
45185,3,1,1178,6877,1678
45190,1,1,442021,9002,2419200
45207,1,1,17516,6877,2419200
45209,7,3,110825,6877,269696
45214,8,2,1304367,0,271438
45217,66,16,3675,6675,32712
45219,1,1,2430,6877,2419200
45227,168,1,81223,0,13557
45239,1,1,444,6877,2419200
45241,3,1,1372524,6877,611599
45256,1,1,1407086,6877,2419200
45265,36,5,81138,6877,60712
45270,1,1,363,6877,2419200
45292,8,2,1661,6877,140596
45300,32,1,990,0,40200
45304,1,1,229,0,2419200
45314,2,1,715037,6877,93456
45358,4,1,2692425,0,152961
45360,2,2,4158,0,210266
45363,38,37,2442,8764,3
45364,1,1,888,0,2419200
45380,3,2,429,6877,224869
45412,6,5,413,6877,405
45417,10,2,586915,0,100467
45424,1,1,75509,6877,2419200
45446,2,2,1526392,6877,76950
45447,9,3,14909,3056,200089
45458,1,1,275066,6877,2419200
45459,90,79,7754,7749,117
45461,4,2,1515484,6877,464430
45484,1,1,344601,6877,2419200
45487,1,1,1134,6877,2419200
45496,22,1,240919,0,99205
45497,2,1,64335,6877,673859
45506,3,1,1447818,6877,470166
45516,1,1,6541,6877,2419200
45529,1,1,80431,6877,2419200
45530,7,4,1743,6877,188426
45531,1,1,5874,6877,2419200
45544,1,1,2705,6877,2419200
45545,4,1,92577,0,479884
45575,1,1,416,6877,2419200
45583,4,2,2906,0,108063
45585,1,1,9491,0,2419200
45586,352,318,818,8762,471
45590,6,1,42944,6877,232129
45592,1,1,4824,6877,2419200
45593,3,1,428094,0,694169
45595,14,2,3086301,0,86260
45601,17,3,824237,405,113235
45611,1,1,3127738,6877,2419200
45612,75,46,1825,6877,1645
45613,332,296,1033,7994,1774
45615,8,2,18851,0,138103
45619,82,35,44495,8491,10225
45637,5,1,68695,0,362510
45641,4,1,63204,6877,106572
45653,69,36,385,6894,17224
45654,1,1,266913,0,2419200
45660,8,1,64147,6877,231633
45669,2,2,1042443,0,9720
45685,9,8,330,6877,172306
45700,2,1,13468,0,695571
45714,1,1,1749,6877,2419200
45747,8,1,1229333,6877,261101
45766,22,2,2017910,6877,86789
45767,381,49,484,6877,5749
45781,148,1,508,6877,1513
45801,1,1,312674,6877,2419200
45820,7,1,21752,0,287707
45821,1,1,63661,0,2419200
45825,3,2,22263,0,286276
45861,18,1,317778,6877,118697
45872,105,10,458,7975,18904
45876,1,1,16790,6877,2419200
45888,5,1,666069,6877,52878
45894,279,82,513,6913,2925
45908,1,1,6440,6877,2419200
45915,2,1,108247,0,888562
45919,1,1,2960,6877,2419200
45925,7,1,293356,0,99123
45941,19,19,6298,8367,9
45945,3,1,15690,0,409959
45947,1,1,217575,0,2419200
45954,1,1,2805,6877,2419200
45961,5,2,15445,1375,236220
45972,1,1,867540,0,2419200
45974,3,2,471972,4585,409586
46021,1,1,4850764,0,2419200
46033,27,3,518,6877,26151
46037,3,1,70095,6877,259286
46042,1,1,74557,6877,2419200
46053,1,1,422150,6877,2419200
46056,32,12,580,6877,4305
46072,2,1,5648,6877,343528
46088,2,1,4284,6877,924246
46092,2,2,926,11729,124
46106,1,1,9458,6877,2419200
46108,3,2,1390776,4585,486463
46110,2,1,4695214,6877,870355
46111,4,1,46381,6877,200863
46112,3,1,6605781,6877,342671
46125,16,2,268022,0,137527
46128,6,1,354746,0,342347
46129,2,2,1246,6877,918
46141,1,1,387422,0,2419200
46160,8,1,1170210,6877,203623
46166,1,1,391,6877,2419200
46167,7,1,356222,0,259590
46168,242,1,324,6877,2009
46201,2,1,38341,6877,3592
46205,13,1,1140298,8531,141029
46208,1,1,7103,6877,2419200
46220,1,1,21218,0,2419200
46222,29,2,711600,0,72035
46225,1,1,3345,0,2419200
46235,1,1,326413,6877,2419200
46238,19,15,720,7348,49965
46253,2,1,20869,0,256012
46256,1,1,2544,0,2419200
46260,4,1,1439,6877,138698
46272,1,1,1012,0,2419200
46273,1,1,1329,6877,2419200
46280,1,1,4292,0,2419200
46290,1,1,10424,6877,2419200
46292,1,1,2344,6877,2419200
46307,1,1,150186,0,2419200
46309,1,1,22404,0,2419200
46315,4,2,30263,6877,148024
46319,1,1,7784,0,2419200
46322,1,1,415638,6877,2419200
46327,2,1,30164,6877,256486
46336,2,1,20911,6877,262219
46341,1,1,2837,6877,2419200
46351,3,2,23909,0,260067
46356,25,14,176,9470,6652
46360,2,1,1474458,6877,301941
46379,1,1,132993,6877,2419200
46384,1,1,127291,0,2419200
46388,4,2,2317614,6877,260637
46389,5,1,13850,0,347015
46401,6,2,113061,6877,123594
46421,23,20,1124,8879,7837
46435,3,2,31906,0,516370
46436,4,1,38867,6877,279929
46458,6,2,61605,6877,202489
46478,4,1,1272,6877,20575
46498,2,2,656,6877,319627
46505,1,1,5161,0,2419200
46518,1,1,953,0,2419200
46519,1,1,520,6877,2419200
46542,2,1,604,6877,250
46543,3,2,61103,4585,386924
46550,3,1,1883909,6877,173860
46552,36,17,604,8152,1338
46556,4,1,5974,0,40948
46557,1,1,46753,0,2419200
46558,1,1,16147,0,2419200
46560,2,1,43342,0,304523
46566,76,66,734,7912,563
46567,7,4,827525,6877,237428
46598,1,1,34387,0,2419200
46610,1,1,4051,6877,2419200
46617,26,2,3855548,6877,46342
46622,2,2,9452088,3439,103983
46627,323,304,2772,8621,238
46634,5,1,1984435,0,293340
46650,1,1,9990549,6877,2419200
46655,2,2,10894,0,375939
46661,7,2,115194,5895,242043
46662,1,1,51820,6877,2419200
46669,1,1,1255,0,2419200
46670,9,2,440,1528,7
46673,12,2,953170,0,136383
46682,62,57,15244,12485,33
46688,5,1,2377389,6877,242738
46693,5,2,48590,6877,360255
46708,1,1,1509,6877,2419200
46715,1,1,230,0,2419200
46726,1,1,2313,6877,2419200
46734,27,15,461,6877,51693
46811,1,1,502,6877,2419200
46812,1,1,43853,0,2419200
46822,1,1,13300,6877,2419200
46830,11,1,522,0,0
46847,1,1,1563,6877,2419200
46851,1,1,13223,6877,2419200
46852,1,1,1558,6877,2419200
46857,1,1,230,6877,2419200
46864,31,14,409,6877,62939
46870,7,1,691307,0,160119
46894,4,1,242250,6877,71629
46899,83,37,990,6923,961
46918,2,2,45300,3439,171300
46926,3,3,1783020,4585,193596
46933,2,1,795782,0,600043
46945,1,1,2974,6877,2419200
46972,12,2,13412,0,161220
46976,4,2,1140,0,22823
46989,2,2,214,6877,358116
46993,3,1,65245,6877,365191
46997,3,1,224910,6877,718019
47001,7,1,510275,0,212885
47003,2,1,5917,0,376312
47004,6,1,27318,0,306895
47005,1,1,1628570,0,2419200
47007,4,2,518448,6877,220347
47016,2,1,2160,6877,42218
47022,26,4,71856,529,70243
47025,82,18,568,6877,1045
47026,13,5,170,7222,85760
47027,5,1,61879,0,269062
47033,2,1,568747,6877,0
47034,1,1,3173,6877,2419200
47048,1,1,196392,0,2419200
47065,1,1,103059,0,2419200
47076,1,1,203696,0,2419200
47078,1,1,18330,6877,2419200
47100,5,2,45565,1375,352538
47103,1,1,3406,0,2419200
47111,6,1,782819,6877,336013
47128,2,1,629045,6877,774715
47129,4,1,46402,0,64370
47130,1,1,2317,6877,2419200
47131,2,1,21456,6877,704515
47132,2,1,24645,6877,561087
47133,1,1,588,6877,2419200
47136,1,1,1734,6877,2419200
47137,9,1,790538,6877,195528
47146,1,1,90144,6877,2419200
47149,1,1,1173,6877,2419200
47152,7,1,171713,6877,98795
47154,6,1,29455,0,51493
47162,1,1,681774,6877,2419200
47176,3,1,26757,0,334565
47181,2,1,49411,0,44670
47188,1,1,268,17003,2419200
47195,2,1,2157363,6877,99675
47201,13,2,757944,529,113206
47214,7,1,19362,6877,178645
47240,1,1,6588212,0,2419200
47249,3,1,10028,6877,596781
47254,1,1,113696,0,2419200
47266,10,2,2569909,0,49193
47276,2,1,6171,6877,660336
47299,61,12,445,6877,13914
47300,19,1,485960,0,99799
47306,1,1,1358,0,2419200
47309,1,1,47386,6877,2419200
47317,7,1,709429,6877,231991
47319,2,1,2439,6877,1081586
47331,7,2,2935250,4912,190419
47332,3,1,70758,6877,11765
47355,1,1,5046,0,2419200
47359,2,2,582893,3439,128218
47362,1,1,600303,6877,2419200
47373,2,2,74207,6877,18433
47382,3,1,810194,6877,719845
47385,1,1,9112,6877,2419200
47397,5,2,505005,0,392017
47404,1,1,2759840,0,2419200
47409,1,1,15038,0,2419200
47413,1,1,93690,0,2419200
47436,1,1,169971,6877,2419200
47449,1,1,619,0,2419200
47462,16,1,190329,0,124011
47467,4,1,48881,6877,478968
47482,151,1,70508,0,14578
47492,1,1,3113,0,2419200
47494,1,1,3358,0,2419200
47510,8,2,12734,6877,250893
47513,15,5,15182,6877,112604
47517,324,281,2713,12149,2115
47528,2,1,719,6877,106
47530,1,1,27784,0,2419200
47534,4,2,87393,6877,475039
47538,51,1,112395,0,43862
47570,3,1,923136,6877,374545
47575,11,1,475586,6877,180570
47581,33,12,459,6877,8756
47583,11,2,21278,0,173230
47585,6,1,952826,6877,275157
47590,9,1,52257,6877,143026
47629,32,14,374,7157,190
47641,2,1,34390,0,258115
47646,6,1,9170346,0,173463
47650,6,1,17593,0,212314
47663,1,1,676769,6877,2419200
47666,5,1,4161,0,274407
47667,1,1,305868,6877,2419200
47670,4,1,2107,6877,3623
47686,20,2,759799,0,11522
47692,2,1,926870,6877,553
47711,56,1,392,0,11671
47713,8,4,167061,7070,192603
47714,6,1,468,6877,130632
47715,3,1,215409,0,383640
47726,6,1,1941,6877,198622
47730,4,1,7458,0,376534
47739,3,1,756,0,10971
47741,1,1,53439,0,2419200
47745,2,1,4934010,6877,776879
47759,3,1,2886042,6877,83874
47763,6,1,1771334,0,219314
47767,3,2,34550,6877,461202
47776,37,1,390,6877,20566
47807,10,2,351054,2063,187478
47809,1,1,543,6877,2419200
47810,11,1,513204,6877,187702
47818,1,1,227438,0,2419200
47822,1,1,238605,6877,2419200
47826,1,1,1159583,6877,2419200
47831,4,1,631662,6877,128285
47832,3,1,55400,0,598604
47870,7,3,2552,7640,71405
47886,1,1,2367,6877,2419200
47889,81,1,74835,0,11128
47892,3,2,657715,0,669123
47912,1,1,1436788,0,2419200
47940,6,1,156067,0,261562
47943,2,1,3853228,6877,696695
47957,12,1,493,0,73469
47958,1,1,4312187,6877,2419200
47981,36,25,437,8833,8005
47982,2,1,315911,6877,468424
47996,1,1,3778,0,2419200
47997,1,1,3321,6877,2419200
47999,32,1,2930,0,25161
48001,1,1,22903,6877,2419200
48005,3,2,13849,6877,478812
48014,37,36,5725,8256,4
48034,1,1,168,14081,2419200
48051,11,1,154368,6877,88236
48063,7,1,291932,6877,300447
48065,1,1,35990,6877,2419200
48078,1,1,1927,6877,2419200
48109,1,1,11291155,0,2419200
48142,10,2,11178684,0,219467
48150,15,2,31069,0,144634
48157,7,2,2479726,0,315023
48159,2,1,13169,6877,170098
48180,1,1,38393,6877,2419200
48181,14,3,862163,1965,129286
48220,4,1,1817,6877,3034
48226,7,2,1299,6877,99261
48227,2,1,642557,0,294127
48230,5,1,697947,6877,235900
48241,5,2,82670,6877,206330
48247,5,1,31190,0,370045
48256,1,1,286181,6877,2419200
48265,3,1,461072,6877,251568
48278,3,1,187855,0,131841
48296,2,1,5091,6877,1693
48320,2,2,11021436,0,602646
48340,1,1,84390,6877,2419200
48343,8,2,2591095,0,152868
48356,1,1,4399396,6877,2419200
48359,3,2,11597,6877,41351
48384,1,1,64747,6877,2419200
48390,1,1,37183,6877,2419200
48396,1,1,3770,0,2419200
48398,5,1,233469,6877,266125
48401,6,1,2175314,6877,266364
48407,1,1,13715,6877,2419200
48412,2,1,13245,6877,87665
48415,3,1,48713,0,90283
48418,1,1,1183131,6877,2419200
48423,2,1,42161,6877,469852
48434,5,1,1884931,6877,416035
48448,1,1,2344,0,2419200
48450,2,1,1480,6877,910181
48454,3,1,1827598,6877,694669
48471,1,1,158885,0,2419200
48477,8,1,106588,6877,290218
48479,2,1,142013,0,223993
48483,1,1,18254,0,2419200
48486,4,1,29811,0,165600
48491,4,1,1284743,6877,131908
48498,1,1,4868,6877,2419200
48504,2,1,198726,6877,161905
48514,1,1,2166,6877,2419200
48518,4,1,821733,6877,283951
48524,2,2,5707947,6877,447303
48541,1,1,6901,0,2419200
48555,2,1,2046,6877,599
48566,1,1,1322563,6877,2419200
48575,5,2,1595,6877,16629
48583,3,1,73425,0,206931
48593,1,1,4188,6877,2419200
48606,12,2,664241,4585,122661
48610,10,1,322475,6877,208766
48623,17,1,134515,0,129671
48634,1,1,4546,6877,2419200
48635,5,1,8699871,6877,33640
48651,2,1,1189515,6877,128438
48653,62,2,36824,1775,9304
48666,2,1,4379,0,93
48685,3,2,10808,6877,515543
48692,3,2,1934155,4585,450924
48695,1,1,6109,6877,2419200
48702,1,1,3063,0,2419200
48715,3,1,10832,0,602230
48733,69,24,389,6925,27611
48737,1,1,2342,6877,2419200
48756,2,1,2360,0,242
48758,3,1,2174,6877,16
48778,1,1,493,6877,2419200
48783,19,2,593508,0,103689
48785,43,32,3040,6077,3020
48801,4,1,589829,0,162241
48812,1,1,1407,6877,2419200
48814,31,27,5261,8745,808
48822,1,1,2180,6877,2419200
48837,2,1,159128,0,903437
48853,71,15,391,6877,30406
48856,3,1,13672371,6877,398207
